@relation Train

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute class {0,1,2}

@data
0.03318,-1.002606,0.082522,0
0.019381,0.030845,-0.997692,0
-0.785828,0.610596,0.036377,0
-0.785889,0.610229,0.041077,0
0.034299,-1.002723,0.079404,0
-0.005878,-0.048884,-1.110574,1
-0.225985,-0.950145,0.01532,2
0.159088,0.983276,0.039063,2
-0.785858,0.610504,0.04007,0
-0.785034,0.61026,0.037476,0
0.034339,-1.002332,0.081115,0
0.032915,-1.003303,0.083922,0
0.021399,0.032239,-0.999331,0
0.020362,0.03201,-1.00065,0
0.97067,-0.231947,0.112285,2
0.005471,-1.02469,0.174688,1
0.984947,-0.158896,0.094362,2
0.032427,-0.034645,-1.008716,1
1.119632,-0.24385,0.217885,2
0.984856,-0.138922,0.095562,2
-0.785004,0.609894,0.037628,0
-0.07077,0.968323,0.03775,2
0.007946,-1.027827,0.130021,1
0.038515,0.151442,-0.83591,1
-0.786072,0.611298,0.038422,0
-0.244924,-0.976548,0.116508,2
0.387573,0.815582,-0.07663,2
0.020723,0.032257,-0.998939,0
0.956873,-0.02475,0.004909,2
0.018273,0.03113,-0.996994,0
-0.786652,0.611664,0.035858,0
-0.787018,0.610809,0.04187,0
0.033976,-1.003013,0.081722,0
0.033855,-1.002868,0.082029,0
-0.808685,0.596588,0.052338,1
0.032908,-1.002262,0.083471,0
0.011487,-1.025803,0.16739,1
0.035021,-1.003238,0.061274,1
-0.45523,-0.872251,0.129875,2
-0.786224,0.610107,0.041687,0
-0.785309,0.611511,0.03772,0
0.009953,0.018607,-0.957647,1
0.033418,-1.00321,0.080869,0
-0.786102,0.609467,0.039886,0
0.048602,-0.968848,-0.031569,1
0.033358,-1.002554,0.081454,0
0.019226,0.031732,-0.999353,0
0.033524,-1.003795,0.082787,0
-0.782715,0.640198,0.040131,1
0.022688,-1.029249,0.131649,1
0.049261,0.018598,-1.135077,1
0.03207,-1.003439,0.081515,0
0.020685,0.033202,-0.998772,0
-0.785919,0.610504,0.038147,0
0.021495,0.03191,-0.999701,0
0.019687,0.030904,-0.997415,0
-0.804883,-0.59304,-0.045358,2
-0.786804,0.609497,0.041931,0
0.033612,-1.001797,0.083105,0
-0.220746,-0.957327,0.033372,2
0.018853,0.032307,-0.999132,0
0.033758,-1.002734,0.081389,0
-0.22957,-0.974093,0.064216,2
-0.733919,-0.660951,0.025998,2
-0.785858,0.610504,0.039795,0
-0.741984,-0.671367,-0.028249,2
-0.40917,-0.881622,0.013961,2
0.03379,-1.003247,0.081234,0
0.01935,0.031328,-0.998963,0
0.008148,1.030792,0.012238,2
-0.78598,0.611237,0.036926,0
-0.848456,-0.534368,0.06265,2
-0.809601,0.607361,0.046387,1
0.033176,-1.002322,0.081975,0
0.953864,-0.065038,0.205609,2
-0.225653,-0.968331,0.069633,2
0.015539,-1.022878,0.178006,1
0.033588,-1.003702,0.07815,0
-0.675474,-0.668992,-0.141095,2
0.017444,0.031013,-0.995996,0
0.032641,-1.003094,0.079532,0
0.985556,-0.096265,0.080333,2
0.004472,-1.013855,0.158225,1
-0.784729,0.613708,0.03714,0
0.020505,0.032644,-0.998447,0
0.003907,-1.02792,0.158414,1
-0.7854,0.611511,0.036041,0
0.032939,-1.002312,0.078437,0
-0.786713,0.612579,0.037933,0
-0.786407,0.611572,0.037994,0
0.183197,1.017456,0.092346,2
-0.110382,0.996765,0.034088,2
-0.78598,0.611511,0.036957,0
0.120911,1.049683,0.007019,2
-0.785736,0.610657,0.039581,0
0.033691,-1.002417,0.080721,0
0.889714,-0.236964,0.115411,2
0.046969,-0.97992,0.022127,1
0.979347,-0.166124,0.116209,2
-0.786469,0.611908,0.039398,0
-0.122493,-1.048724,0.307392,2
-0.742088,-0.666879,0.023508,2
-0.785645,0.610199,0.038666,0
-0.785461,0.611572,0.039856,0
0.017776,0.031914,-0.996558,0
0.01913,0.03232,-0.999739,0
-0.784973,0.61145,0.036102,0
-0.785461,0.610992,0.035889,0
-0.803162,0.606628,0.048218,1
-0.006409,1.025299,0.025787,2
0.033782,-1.002773,0.080321,0
0.052772,0.042067,-0.967901,0
0.089386,1.172974,0.011139,2
-0.78653,0.61145,0.038177,0
0.059154,-0.991431,0.007107,1
-0.786346,0.610931,0.038544,0
-0.739233,-0.660007,0.038856,2
-0.722788,-0.68151,0.024882,2
-0.254027,-0.930784,0.041176,2
-0.78479,0.599548,0.034515,1
0.033501,-1.001829,0.080145,0
0.97716,-0.159493,0.101329,2
0.017629,0.031668,-0.998207,0
0.032828,-1.00226,0.08036,0
0.034382,-1.003542,0.082419,0
-0.78936,-0.638967,0.010702,2
1.022875,-0.160099,0.191979,2
-0.786255,0.610657,0.038025,0
-0.787201,0.610962,0.040833,0
0.032719,-1.001855,0.082864,0
0.042305,-0.993465,0.01099,1
-0.179385,-0.977306,0.038506,2
-0.786316,0.610504,0.040283,0
0.021431,0.031927,-0.999031,0
0.031853,0.081618,-1.090149,1
0.019313,0.032183,-0.998858,0
0.021919,0.03197,-0.99781,0
1.02242,-0.092465,0.050052,2
0.021558,0.031634,-0.999675,0
-0.034088,1.002563,0.047546,2
0.01461,-1.02362,0.120984,1
0.025874,-0.020251,-1.005114,1
-0.794403,0.624268,0.049316,0
0.03404,-1.003381,0.081903,0
-0.7854,0.611694,0.036163,0
-0.061554,0.982513,0.03952,2
0.022247,0.030296,-1.001518,0
0.018298,0.032601,-0.998735,0
-0.786194,0.610992,0.037079,0
-0.423508,-0.920105,0.106386,2
0.019535,0.031984,-1.001234,0
0.020968,0.032479,-0.999269,0
0.130585,0.963135,0.005585,2
-0.785187,0.611633,0.036072,0
0.032918,-1.002524,0.0799,0
-0.853581,-0.560159,0.04126,2
0.018789,0.032612,-0.999097,0
0.033222,-1.003214,0.084043,0
0.020703,0.031329,-1.000111,0
0.01662,0.03159,-0.999401,0
-0.553504,-0.779323,-0.066061,2
-0.016022,0.958344,0.018829,2
0.033583,-1.002934,0.077728,0
0.033893,-1.003734,0.082847,0
0.033479,-1.002908,0.080932,0
0.039953,-0.968969,-0.013009,1
0.033001,-1.002564,0.083438,0
0.03336,-1.002381,0.081912,0
0.019036,-1.032361,0.140983,1
-0.762634,0.582214,0.041931,1
0.033517,-1.002901,0.082122,0
0.023805,0.021377,-0.973984,0
-0.786133,0.610107,0.039978,0
0.044438,0.059152,-1.114908,1
0.018672,0.032002,-0.99926,0
-0.785675,0.610382,0.036316,0
0.033273,-1.002397,0.082706,0
0.034089,-1.003791,0.079612,0
-0.787598,0.55899,0.048553,1
-0.804932,0.573792,0.046783,1
0.007856,-1.031278,0.168838,1
0.021719,0.03053,-0.999509,0
0.026421,-0.986197,0.082627,1
-0.254875,-0.948582,0.174456,2
-0.785614,0.610809,0.036926,0
0.019438,0.031817,-0.998863,0
-0.781311,0.561493,0.044586,1
-0.850466,-0.535611,-0.01144,2
0.019313,0.032438,-0.999401,0
0.021583,0.032303,-0.99942,0
0.032809,-1.002659,0.082096,0
0.03228,-1.00183,0.081585,0
-0.786133,0.611633,0.038605,0
0.032223,-1.002774,0.081702,0
0.061366,-0.989488,0.002867,1
0.019099,0.031989,-0.998375,0
-0.785492,0.61084,0.035706,0
0.030753,-1.003038,0.082531,0
-0.786255,0.611633,0.036438,0
0.026584,0.022644,-0.937146,1
-0.194366,0.991791,-0.176239,2
0.741866,-0.379868,0.089532,2
-0.785645,0.612396,0.037079,0
1.032042,-0.039103,0.103476,2
-0.801758,0.601318,0.038239,1
0.688004,-0.308623,0.088914,2
-0.786316,0.61142,0.039612,0
0.023775,0.107999,-0.860446,1
0.01434,0.022513,-1.07712,1
-0.762543,0.584656,0.046539,1
0.008835,0.072267,-0.87664,1
0.033962,-1.002606,0.079589,0
0.008887,-1.027486,0.143443,1
-0.016072,-0.083334,-0.948133,1
0.057205,-0.987173,0.027737,1
-0.736604,-0.718308,0.003929,2
-0.786194,0.610657,0.036621,0
-0.806244,0.619629,0.046478,1
0.018824,-1.011666,0.158412,1
1.036555,-0.065085,-0.062739,2
0.001003,0.030176,-1.051905,1
0.032933,-1.001822,0.082742,0
1.001519,-0.060482,0.02461,2
-0.786896,0.610138,0.040527,0
0.032919,-1.003248,0.079651,0
0.033914,-1.003191,0.081477,0
0.033161,-1.002153,0.079596,0
0.913829,-0.04379,0.103655,2
0.052525,0.184189,-1.046844,0
-0.786133,0.610046,0.038208,0
0.249969,0.945251,-0.064972,2
-0.136142,-1.032678,0.014333,2
0.032892,-1.002809,0.080478,0
0.049149,-0.987462,0.012367,1
-0.786133,0.611023,0.038391,0
0.033207,-1.003192,0.08145,0
-0.785736,0.611725,0.035675,0
-0.785004,0.598877,0.032593,1
-0.801636,0.619141,0.043213,1
-0.786255,0.611237,0.037964,0
0.061385,-0.9773,-0.002182,1
0.033746,-1.004136,0.078604,0
0.033526,-1.00341,0.083247,0
0.021425,0.032716,-0.998653,0
-0.785858,0.611115,0.038177,0
-0.799896,0.580536,0.047577,1
-0.096191,0.99054,0.04361,2
0.022398,-1.025872,0.176733,1
0.033974,-1.001866,0.082034,0
-0.799652,0.6297,0.04538,1
-0.779266,0.644653,0.044403,1
0.019461,0.032852,-0.998572,0
0.022692,0.031675,-0.999758,0
-0.071472,0.972076,0.0672,2
-0.384631,-0.951758,0.075488,2
0.003048,0.027791,-0.945669,1
-0.78656,0.609772,0.04071,0
0.034824,-1.002969,0.079613,0
-0.7854,0.610229,0.036926,0
-0.787109,0.611115,0.039124,0
0.052625,-0.991543,0.010341,1
-0.233389,-0.955418,0.063772,2
0.021221,0.031346,-0.999164,0
-0.210181,-0.966321,0.006202,2
0.032881,-1.003282,0.078339,0
0.033495,-1.001546,0.084236,0
0.019809,0.03142,-0.998806,0
0.024048,0.030572,-0.999129,0
0.033666,-1.002826,0.08142,0
0.0217,0.033421,-1.000223,0
0.032218,-1.014567,0.139748,1
-0.785309,0.612213,0.036865,0
0.034345,-1.00247,0.081937,0
0.018823,0.031856,-0.997953,0
0.032647,-1.002364,0.08097,0
0.019154,-1.023749,0.124988,1
-0.787506,0.610168,0.039673,0
0.161926,0.99408,-0.017365,2
0.021989,0.031101,-0.998798,0
0.048854,0.084227,-0.898603,1
0.998411,-0.058564,0.036502,2
-0.786255,0.609863,0.041595,0
-0.786682,0.611237,0.036926,0
0.03298,-1.003005,0.079683,0
-0.785492,0.612762,0.036469,0
-0.783905,0.612213,0.037567,0
-0.720337,-0.6928,0.033724,2
0.018757,0.032371,-0.997701,0
-0.785645,0.610962,0.036621,0
-0.23509,-0.984382,0.161656,2
0.020761,0.031404,-0.999166,0
-0.851034,-0.545661,0.071157,2
1.012806,-0.051321,-0.093439,2
-0.001709,0.987122,0.061096,2
0.033369,-1.003581,0.082698,0
0.032748,-1.003412,0.081787,0
-0.799316,0.627716,0.053345,1
-0.785797,0.611359,0.037689,0
-0.785583,0.610962,0.038086,0
0.018888,0.031692,-0.99899,0
-0.786041,0.610352,0.038147,0
-0.786224,0.609009,0.041473,0
0.019104,1.025238,0.015106,2
0.019417,0.03069,-0.999185,0
0.06375,-0.999544,0.020061,0
-0.786987,0.610962,0.040955,0
0.019066,0.032551,-0.999005,0
-0.786163,0.610199,0.039337,0
-0.760223,0.602356,0.041626,1
-0.743734,-0.683285,0.042348,2
-0.806793,0.5914,0.042358,1
0.044866,-0.989613,0.06,1
-0.858845,-0.520008,0.007116,2
0.020478,0.032478,-0.999424,0
0.980596,-0.192996,0.136532,2
-0.694694,-0.679562,-0.030161,2
-0.785675,0.61142,0.034088,0
0.021051,0.033799,-0.999399,0
0.018398,0.031886,-0.999751,0
0.018789,0.032546,-0.998855,0
0.021579,0.032463,-0.998139,0
-0.785706,0.610779,0.037323,0
0.019407,0.032167,-0.999618,0
0.991766,-0.100337,0.050136,2
0.032538,-1.003091,0.077824,0
-0.806488,0.596008,0.042389,1
-0.745225,-0.681068,0.019606,2
0.033143,-1.002464,0.081486,0
0.02023,0.032845,-0.999511,0
-0.786377,0.611206,0.03833,0
-0.223558,-0.978527,0.069529,2
0.048615,-0.994781,0.021355,1
0.021451,0.033424,-0.998855,0
0.020758,0.032094,-1.000068,0
-0.785583,0.611908,0.037445,0
0.018425,0.031956,-0.998562,0
-0.752569,-0.676434,0.024172,2
-0.758331,0.608124,0.038971,1
-0.785583,0.612183,0.036743,0
-0.30484,1.316071,-0.097992,2
-0.760254,0.592865,0.039154,1
-0.785126,0.610474,0.036377,0
-0.777802,0.640991,0.04422,1
-0.801575,0.57132,0.051239,1
-0.787109,0.610443,0.041931,0
0.019095,0.03225,-0.99761,0
-0.73764,-0.684833,0.026076,2
-0.786774,0.610962,0.040466,0
0.025146,1.024261,0.008667,2
-0.760406,0.601166,0.037659,1
-0.774872,0.631104,0.043823,1
0.021828,0.032431,-0.999599,0
-0.785919,0.610291,0.036987,0
0.978249,-0.219206,0.157848,2
-0.799805,0.636353,0.056763,0
0.030637,0.074725,-0.87117,1
0.001837,-1.033918,0.178584,1
-0.214364,-0.954929,0.00245,2
0.019286,0.031789,-0.999108,0
0.00543,-1.034344,0.177587,1
0.019838,-1.017327,0.150073,1
0.015137,1.030609,0.009888,2
-0.785706,0.60907,0.041138,0
-0.787354,0.60965,0.040771,0
0.008033,-1.034204,0.170924,1
0.993167,-0.056618,0.043311,2
-0.85381,-0.585055,0.10566,2
0.027424,-1.024668,0.099162,1
1.174717,-0.001993,0.059621,2
-0.785339,0.611572,0.037109,0
0.033314,-1.00335,0.078733,0
-0.78537,0.610809,0.036133,0
0.019562,0.031759,-0.999015,0
-0.786438,0.610596,0.03894,0
0.921012,-0.321155,0.102282,2
-0.784424,0.612091,0.03598,0
0.033173,-1.002373,0.081486,0
0.03248,-1.003082,0.083438,0
-0.808655,0.589294,0.060699,1
0.023093,0.031245,-0.999489,0
-0.830976,-0.579016,0.057257,2
0.032737,-1.003287,0.080079,0
0.019748,0.031516,-0.999048,0
-0.785828,0.614319,0.034149,0
-0.042694,1.007141,0.056946,2
0.020909,0.032364,-0.999697,0
-0.21872,-0.949845,-0.003263,2
-0.785522,0.611694,0.033447,0
0.014684,-1.040804,0.143514,1
0.034255,-1.0029,0.082149,0
0.032934,-1.003056,0.082215,0
-0.733209,-0.675223,0.052892,2
-0.142822,0.936127,0.109161,2
0.033578,-1.003198,0.081784,0
-0.786621,0.610291,0.0401,0
0.00349,-0.013633,-0.976928,1
0.03769,0.159484,-0.824127,1
-0.785736,0.610962,0.037018,0
0.033325,-1.002427,0.08118,0
-0.785431,0.610626,0.036133,0
-0.786438,0.610168,0.036804,0
-0.072296,0.981445,0.057556,2
-0.784912,0.610748,0.035522,0
-0.78714,0.609711,0.040619,0
0.032081,-1.003023,0.083501,0
0.02198,0.032167,-0.998507,0
-0.786133,0.610504,0.036682,0
-0.768646,0.641846,0.045136,1
0.019681,0.031892,-0.997886,0
-0.78598,0.611572,0.0383,0
0.017572,0.033891,-0.994275,0
0.033675,-1.003814,0.082237,0
0.032808,-1.001935,0.082314,0
0.032317,-1.002782,0.082098,0
0.033258,-1.00319,0.079864,0
0.15509,0.933258,0.021912,2
0.033646,-1.00364,0.082635,0
0.013641,0.037433,-0.858606,0
0.033302,-1.002661,0.082216,0
0.033591,-1.002632,0.079316,0
0.032608,-1.003486,0.083923,0
0.954701,-0.275264,0.112695,2
-0.786438,0.609741,0.038605,0
0.02175,0.030341,-0.999238,0
-0.786316,0.610992,0.041107,0
0.035902,-0.997657,0.098038,1
0.031911,-0.030021,-1.155694,1
0.011664,0.034089,-1.094847,0
-0.784637,0.6091,0.035126,0
0.026375,0.069954,-0.869964,1
0.034498,-0.00885,-1.124045,1
0.009943,-0.015142,-0.906081,1
0.03169,-1.002443,0.080273,0
-0.804077,0.600189,0.044952,1
-0.797729,0.59491,0.03595,1
-0.785339,0.610291,0.037018,0
0.934962,-0.06923,0.29065,2
-0.786346,0.611145,0.039917,0
-0.351892,-0.836994,0.140024,2
0.030645,-1.013924,0.169537,1
0.156433,0.973236,-0.005737,2
0.020894,0.030061,-0.999339,0
0.043662,-1.000969,0.04767,1
-0.78656,0.609863,0.040924,0
0.019594,0.031508,-0.998654,0
-0.001477,0.019815,-0.892376,1
0.009199,-1.007102,0.135575,1
-0.70634,-0.491147,0.103733,2
0.0332,-1.003081,0.080444,0
0.018059,0.031773,-0.99875,0
0.04532,-1.005821,0.059652,1
-0.835081,-0.541527,0.044932,2
0.019294,-1.026715,0.171435,1
0.032217,-1.002787,0.080817,0
-0.785095,0.61145,0.036316,0
0.033577,-1.002506,0.082093,0
0.032346,-1.003405,0.081362,0
-0.781128,0.561768,0.040924,1
0.070404,0.988922,-0.119934,2
0.021186,0.031474,-0.997823,0
0.055858,-0.986943,0.03882,1
-0.785278,0.611053,0.039978,0
-0.21977,-0.958821,0.011117,2
0.019681,0.032252,-0.999128,0
-0.786255,0.609985,0.037231,0
0.033718,-1.003605,0.079371,0
0.022476,0.031883,-0.999482,0
0.033926,-1.00352,0.078211,0
0.983133,-0.163763,0.108915,2
0.03384,-1.00333,0.079311,0
-0.785828,0.61203,0.036652,0
-0.785767,0.611816,0.038635,0
0.038587,-0.998203,0.104398,1
-0.78653,0.610748,0.03717,0
0.033538,-1.00242,0.080843,0
0.032317,-1.002209,0.082285,0
0.020288,0.033241,-0.999382,0
0.024338,-1.01498,0.153269,1
-0.785583,0.610657,0.038116,0
0.033993,-1.003598,0.079095,0
0.054256,0.099666,-0.908304,1
-0.769318,0.633636,0.03656,1
0.039947,0.03031,-1.075558,1
0.064141,-0.985131,0.011576,1
0.009439,-0.008556,-1.110923,1
0.020931,0.032951,-0.998318,0
0.020355,0.032279,-0.998637,0
-0.007721,1.058105,-0.088837,2
-0.785736,0.610901,0.037933,0
0.012218,-0.02411,-1.09819,1
0.972766,-0.193518,0.098119,2
0.852659,-0.37792,0.216576,2
0.033546,-1.002444,0.082063,0
-0.786774,0.609924,0.040192,0
-0.856522,-0.524885,0.011891,2
0.021122,0.032066,-0.998392,0
-0.785187,0.612518,0.036774,0
0.020875,0.032503,-0.998934,0
0.032579,-1.003301,0.079225,0
0.047265,-0.979462,0.020542,1
0.044688,0.093339,-1.105831,1
0.052889,-0.988516,0.035072,1
-0.786804,0.609558,0.042725,0
-0.088959,0.938995,0.042511,2
-0.325122,-0.937738,0.09115,2
-0.773102,0.642456,0.0383,1
-0.786224,0.611938,0.037231,0
-0.785095,0.612457,0.036499,0
-0.00293,1.065979,-0.004028,2
0.021124,0.032404,-1.000121,0
-0.157164,-0.989133,0.010254,2
0.034038,-1.003615,0.081474,0
0.033553,-1.002198,0.083438,0
0.039266,0.028675,-1.068618,0
-0.786316,0.612396,0.037109,0
-0.784821,0.611237,0.037476,0
-0.223735,-0.992253,0.113408,2
0.021655,0.030318,-0.997991,0
-0.078156,0.969604,0.180511,2
-0.811768,0.582977,0.03952,0
0.011621,0.04182,-1.123731,0
0.021255,0.056256,-0.891281,1
0.999624,-0.113308,0.062513,2
0.022207,0.029413,-0.995232,0
0.033012,-1.002469,0.080174,0
0.018423,0.031844,-0.997468,0
-0.785614,0.611237,0.038879,0
-0.786133,0.610168,0.036163,0
0.019852,0.033668,-0.997826,0
0.960589,-0.186867,0.181758,2
0.030789,0.02319,-1.119775,1
0.033723,-1.004041,0.079917,0
-0.853671,-0.534306,0.038968,2
1.047304,0.011074,-0.0878,2
-0.775024,0.611176,0.033722,1
0.057387,-0.971091,-0.029155,1
-0.744075,-0.673122,0.03901,2
0.025262,-1.02424,0.168401,1
0.020787,0.032534,-1.000669,0
-0.7283,-0.561367,-0.223051,2
-0.221516,-0.97439,0.058836,2
0.045615,-0.9662,-0.015582,1
0.020701,0.031282,-0.999198,0
-0.785767,0.610596,0.039276,0
0.03324,-1.00266,0.082155,0
0.033784,-1.003528,0.080133,0
0.021265,0.047243,-1.085231,1
-0.786987,0.610901,0.042206,0
-0.7854,0.610901,0.036133,0
-0.77655,0.626038,0.041168,1
-0.786652,0.610687,0.037811,0
-0.071594,0.993195,0.044403,2
0.018921,0.031613,-0.999661,0
0.033464,-1.004099,0.082786,0
0.032933,-1.002334,0.082525,0
-0.809593,-0.51476,-0.104542,2
0.019944,0.03348,-0.997554,0
-0.189397,-0.974182,0.057124,2
0.021798,0.032309,-0.999662,0
0.020027,0.031134,-1.01132,0
0.033374,-1.003076,0.078704,0
0.021278,0.031729,-0.998335,0
0.020137,0.0329,-0.999206,0
-0.115947,-1.193282,0.169254,2
0.018095,0.030949,-0.998855,0
0.033249,0.030266,-0.95071,1
-0.79248,0.589966,0.036316,1
0.091461,1.14859,-0.324829,2
-0.741993,-0.752539,-0.14176,2
0.017352,0.031563,-0.997662,0
0.012741,-1.013768,0.157971,1
0.052552,-0.974489,-0.022349,1
-0.188778,-0.959711,0.121525,2
-0.238489,-0.994823,0.157916,2
-0.764221,0.579865,0.040314,1
0.020786,0.032043,-0.998942,0
-0.785461,0.611816,0.036133,0
-0.785339,0.612,0.035339,0
-0.787018,0.610382,0.040527,0
0.021525,0.032003,-0.99979,0
0.988326,-0.282503,0.030339,2
-0.741585,-0.660311,-0.011722,2
0.015324,-0.013149,-0.917157,1
-0.837821,-0.555637,-0.126288,2
-0.786896,0.609924,0.040039,0
-0.785309,0.611145,0.036591,0
-0.785736,0.612152,0.035919,0
-0.784271,0.610046,0.035828,0
0.03352,-1.003152,0.082517,0
-0.785187,0.609802,0.036041,0
0.021864,0.031278,-0.998522,0
0.018865,0.030393,-0.998311,0
-0.852061,-0.477639,0.039986,2
-0.785187,0.610992,0.037109,0
0.033801,-1.003765,0.082847,0
0.019044,0.031296,-0.999026,0
0.032513,-1.00402,0.083279,0
0.019779,0.030813,-0.997446,0
-0.244905,-0.98018,0.147727,2
-0.115479,0.986542,0.025543,2
0.018576,0.031686,-0.997166,0
0.032501,-1.002687,0.081915,0
-0.454217,-0.864257,0.17962,2
-0.785461,0.61319,0.035065,0
0.133087,1.028625,-0.073303,2
0.032642,-1.003969,0.079221,0
-0.394996,-0.898889,0.039381,2
-0.722951,-0.675184,0.010616,2
-0.785553,0.612183,0.035645,0
0.982138,-0.031682,0.271472,2
-0.785065,0.611603,0.034332,0
-0.774933,0.618011,0.034668,1
0.033186,-1.002585,0.078434,0
-0.792908,0.562439,0.049042,1
-0.78125,0.637848,0.043915,1
0.033121,-1.003243,0.082457,0
1.005971,-0.066587,0.022195,2
0.032439,-1.002115,0.082162,0
0.034512,-1.004046,0.08333,0
0.036013,-1.002482,0.078207,0
0.033537,-1.003825,0.079736,0
0.034406,-1.002679,0.081783,0
0.034282,-1.003158,0.081415,0
-0.731083,-0.688612,0.098804,2
-0.230323,-0.951648,0.013989,2
-0.785553,0.612793,0.03595,0
-0.029572,1.005127,0.00119,2
0.018394,0.032056,-0.999018,0
0.032641,-1.003155,0.079531,0
0.03338,-1.003006,0.079773,0
-0.287377,-0.968941,0.111882,2
0.032066,0.083777,-0.879872,1
0.033429,-1.003426,0.082546,0
0.032806,-1.004122,0.080836,0
-0.786163,0.610199,0.039581,0
-0.165558,0.870972,0.294922,2
-0.004895,-0.002206,-0.992379,1
0.019748,0.031257,-0.998261,0
0.032391,-1.00248,0.07914,0
0.073364,1.007996,0.019989,2
-0.741913,-0.675081,-0.009558,2
-0.786011,0.611572,0.037659,0
-0.787109,0.615234,0.039246,0
0.033384,-1.002569,0.080691,0
0.020968,0.032546,-0.999572,0
0.032787,-1.002327,0.083685,0
0.052851,0.116927,-1.055236,1
-0.785492,0.611572,0.036957,0
0.020933,0.032865,-0.998654,0
-0.089111,1.0177,0.037292,2
0.014465,1.034393,0.013428,2
-0.787354,0.60968,0.041077,0
-0.803833,0.616241,0.045746,1
-0.819092,0.592743,0.046814,0
-0.785309,0.610992,0.037842,0
0.021728,0.033046,-0.998159,0
0.020525,-1.023532,0.173401,1
-0.766541,0.638184,0.042053,1
0.021525,0.032332,-1.001003,0
0.020933,0.032674,-0.998261,0
-0.104554,0.169129,-1.024647,0
0.99961,-0.062768,0.019946,2
0.023164,0.029147,-0.996996,0
-0.784851,0.613434,0.034149,0
-0.785767,0.610657,0.04068,0
0.016989,0.033085,-1.00388,0
0.034446,-1.00406,0.082476,0
0.033987,-1.002898,0.083553,0
0.034003,-1.003361,0.080866,0
0.019239,0.029542,-0.998475,0
-0.786621,0.610504,0.040466,0
-0.004303,1.016235,0.048035,2
-0.77417,0.617676,0.037292,1
-0.258687,-0.990378,0.130554,2
0.021557,0.031139,-0.997765,0
-0.785431,0.610962,0.036346,0
-0.791534,0.609131,0.044373,0
0.021896,0.030769,-0.997495,0
-0.804169,0.605743,0.049713,1
0.032577,-1.002456,0.079475,0
-0.821378,-0.548174,0.017909,2
0.87927,-0.254265,0.005121,2
0.001191,0.006904,-1.023668,1
0.021024,0.03331,-0.999499,0
0.033511,-1.002642,0.08133,0
0.957886,-0.254553,0.03756,2
0.046442,0.121587,-1.05663,1
0.012735,0.051641,-0.844228,0
0.021212,0.032697,-0.999355,0
0.045159,0.158057,-0.874389,1
-0.782288,0.562042,0.043121,1
-0.786591,0.610565,0.040833,0
0.021833,0.031629,-0.999277,0
0.033352,-1.004156,0.079552,0
-0.794189,0.622894,0.049683,1
0.032776,-1.003313,0.081391,0
-0.786224,0.608826,0.041901,0
-0.78653,0.610687,0.037933,0
0.01925,0.032397,-0.998855,0
0.061302,0.108391,-0.966227,1
0.02247,0.03339,-1.001497,0
0.020445,0.032623,-0.998996,0
-0.774963,0.547791,0.041748,0
0.032777,-1.002566,0.082005,0
-0.005156,0.018996,-0.950367,1
-0.812714,0.604218,0.042328,1
-0.180431,-0.994088,0.119591,2
-0.756362,-0.670366,0.027199,2
0.022073,0.032045,-0.998508,0
-0.150746,-1.062376,0.284959,2
0.034312,-1.002794,0.081447,0
-0.786377,0.611084,0.039886,0
0.020206,0.031634,-0.998617,0
0.033668,-1.00169,0.082342,0
0.036278,-0.976424,0.020554,1
0.007046,-1.020545,0.152953,1
-0.789703,0.633942,0.047821,1
0.032435,-1.002133,0.081522,0
0.02014,0.032727,-0.999787,0
-0.776772,-0.729196,0.152778,2
0.089447,1.059143,0.060547,2
0.029514,0.078677,-0.87507,1
0.020902,0.033183,-0.999258,0
0.051453,1.030518,0.116119,2
0.033405,-1.004066,0.078118,0
0.033166,-1.00271,0.080111,0
0.018784,0.033149,-0.998358,0
0.01571,0.033683,-0.99706,0
0.047633,-0.974986,0.007846,1
0.033222,-1.003621,0.07861,0
-0.770508,0.639008,0.039948,1
0.013682,0.044799,-0.859552,1
-0.785522,0.612152,0.036987,0
-0.78476,0.61203,0.036102,0
0.039888,-0.998732,0.11583,1
0.030439,0.062803,-0.987671,1
-0.852983,-0.555079,-0.002882,2
-0.810253,-0.547612,0.066567,2
0.032585,-1.0023,0.080788,0
0.018739,0.030984,-0.99885,0
-0.786346,0.612671,0.03598,0
0.018704,0.031723,-0.999082,0
1.012362,-0.096701,-0.314301,2
0.021057,0.033167,-1.000018,0
0.032504,-1.00323,0.077182,0
-0.753019,-0.670544,0.003535,2
-0.787292,0.610107,0.04068,0
-0.215229,-0.954467,0.017162,2
0.019747,0.031999,-1.000289,0
0.016196,-1.036234,0.182313,1
0.018976,0.032179,-0.998769,0
-0.785614,0.612274,0.034973,0
0.034889,-1.002408,0.08041,0
0.018704,0.031786,-0.999203,0
0.032911,-1.00257,0.083713,0
-0.228971,-0.952233,0.038783,2
